year,industry,code,label,label,6000201001O0,6000207003O0,6000403001O0,6000901001D3,6000901002D1,6000901002D3,6000902001D2,6000903001D2,6000903016D1,6000904001D3,6000906001D6,6000908001D2,6000908001D3,6000908001D7,CO10100170O0,DR00000052,DR00000082,DR00000113,DR00000136,DR00000156,FNMKFN02,S41000210FD1,S41000210FD2,S41B0D1009O0
2017,N,34950,0,0,1.809874131,1.498860852,2.044506952,13.96913741,0.07735122,-0.227256721,2.424419947,-1.074353786,0.416741002,0,-1.951849101,14.71858672,0.831085704,0,1.955971169,1,0,0,0,0,0,0.139467366,0.890341878,0.525266414
2014,C,46890,0,0,1.809874131,1.498860852,2.044506952,16.25417214,-0.564719572,0.24538154,2.424419947,-0.247110287,-0.042886292,1,-1.951849101,16.73107596,-0.00626292,0,0.543432196,0,0,0,0,0,0,-1.42167874,-1.483475541,0.243052758
2016,G,39740,0,0,1.809874131,1.498860852,0.120425644,13.58239918,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.438131206,1,-0.047646124,15.46873502,-0.735939048,0,0.506522609,0,0,0,0,0,0,-1.00912675,-0.761364006,0.525266414
2015,G,5320,0,0,1.809874131,1.498860852,1.71785951,13.70038916,0.07735122,-0.227256721,2.424419947,-1.098810686,-0.17818488,1,-1.951849101,14.54646799,0.300600367,0,0.543432196,0,1,0,3,3,0,-0.04116574,-0.145094354,0.879256695
2013,C,24880,0,0,1.809874131,1.498860852,0.054648955,15.11416103,-0.355567611,-0.227256721,0.194581816,-0.789707239,0.125627195,0,-1.951849101,14.84350727,0.033011572,0,0.226351882,0,0,0,0,0,0,-1.020432826,-0.745586871,0.525266414
2017,C,43340,0,0,1.809874131,1.498860852,0.143917318,13.11033462,-0.150142349,-0.227256721,2.424419947,-0.188305367,-0.680400409,1,-1.951849101,13.27359392,0.054137398,0,1.742993421,0,0,0,0,0,0,0.083869281,0.786551919,0.863203215
2014,C,8490,0,0,1.809874131,1.498860852,2.044506952,15.37752277,-0.334089788,0.24538154,2.424419947,-0.402564008,0.232807596,0,-1.951849101,16.13730123,0.241181571,0,0.736298602,0,0,0,0,0,0,0.715796501,0.231220857,0.525266414
2015,C,108380,0,0,0.000311043,1.498860852,2.044506952,14.48297167,0.07735122,-0.227256721,2.424419947,-1.074353786,0.709004089,0,-1.951849101,14.02289284,0.454077581,0,1.148455539,0,1,0,1,0,0,-0.268809514,0.693362682,0.525266414
2016,C,73190,0,0,1.809874131,1.498860852,2.044506952,12.77705298,0.07735122,0.24538154,2.424419947,-1.074353786,0.664387386,2,-0.202207565,13.6559997,-0.813493829,1,0.249749437,0,0,1,0,0,0,-0.323989974,-0.073874945,0.525266414
2013,C,64550,0,0,0.067166464,1.498860852,2.044506952,13.43545886,-0.996434938,0.24538154,2.424419947,-0.684348652,-1.508585296,0,-0.197559137,13.80468823,-0.577309222,1,0.543432196,0,0,0,0,0,0,0.312581978,0.203757566,1.194164925
2014,C,48430,0,0,1.809874131,0.101601697,0.082838965,14.00945614,0.07735122,0.24538154,2.424419947,-1.074353786,0.762513142,0,-1.951849101,14.24898468,0.707972062,0,1.724395364,0,0,0,0,0,0,1.001085738,1.138879933,0.525266414
2014,C,95340,0,0,0.216214091,0.518450857,2.044506952,14.357864,-0.045572767,0.24538154,2.424419947,-1.074353786,0.250963166,0,-1.951849101,13.88969332,0.245229822,0,0.183156395,0,0,0,0,0,0,1.925560252,1.220056423,0.453048104
2015,C,16170,0,0,0.00473927,0.096648769,2.044506952,15.05349607,0.07735122,-0.227256721,2.424419947,-1.074353786,0.477831794,0,-1.951849101,15.73450477,0.760039339,0,2.128153179,0,0,0,0,0,0,1.402484474,0.662511524,0.442138521
2014,C,34940,0,0,1.809874131,1.498860852,2.044506952,13.48535259,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.948642497,1,-0.122340322,14.81751447,-0.318495521,0,0.543432196,1,0,0,0,0,0,0.411000236,-0.075935117,0.525266414
2017,J,43610,0,0,0.320439424,0.284592321,2.044506952,14.05773481,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.656382796,0,-1.951849101,15.37845686,-0.144837036,0,0.28034624,1,0,0,0,0,0,0.156329202,0.302387832,0.494029699
2017,G,99220,0,0,0.38016648,1.498860852,2.044506952,13.81483463,-1.241337963,0.24538154,2.424419947,-0.370016863,-0.291884733,0,-1.951849101,14.22880749,0.129418444,0,0.543432196,0,0,0,0,0,0,-0.173646071,0.649440075,0.525266414
2016,C,138610,0,0,0.053125746,1.498860852,2.044506952,12.27115183,0.014399695,0.24538154,2.424419947,-0.65608823,-1.749068972,0,-0.668141513,13.09762433,-0.741193623,1,0.543432196,0,3,0,3,1,0,-0.839825577,-0.440942694,0.486624749
2017,F,9410,0,0,0.523057791,0.020213037,0.181503998,17.58604514,-0.218522649,-0.227256721,1.448745294,-1.242629684,-0.095448628,0,-1.951849101,17.80666499,0.134586397,0,0.543432196,0,0,0,0,0,1,1.003957619,1.550793629,0.525266414
2017,C,161000,0,0,0.004523259,0.087144501,0.674829162,15.24624486,0.07735122,-0.227256721,2.424419947,-1.074353786,0.359591349,0,-1.951849101,16.54833104,0.775551515,0,0.218552697,0,0,0,0,0,0,0.254283677,0.130464217,0.525266414
2017,J,20120,0,0,1.809874131,1.498860852,2.044506952,12.24197891,0.07735122,-0.227256721,2.424419947,-1.074353786,0.172092182,0,-0.046725846,15.65299849,-0.563547657,1,1.671000943,0,0,0,0,0,0,-0.743242688,-0.604148475,0.071947532
2017,C,47810,0,0,1.809874131,1.498860852,2.044506952,17.18000855,0.07735122,-0.227256721,2.424419947,-0.972900584,-0.077056975,2,-0.131338637,19.27247779,-0.421872889,0,0.543432196,0,0,0,0,0,0,-1.220029951,-0.479680557,0.244465916
2014,M,6200,0,0,1.809874131,1.498860852,2.044506952,14.47030551,0.07735122,-0.227256721,1.168021773,-1.074353786,-0.163756648,4,-0.004615541,16.57487442,0.021310773,0,0.511922045,0,0,0,0,0,0,0.641053517,-0.074394864,0.496347279
2013,C,39240,0,0,1.809874131,1.498860852,1.341992718,13.93121743,0.07735122,-0.227256721,0.094229428,-0.020455827,0.614006393,2,-1.951849101,14.22402565,0.280987065,0,0.842487507,0,0,0,0,0,0,0.010702331,0.207207099,0.525266414
2017,M,3550,0,0,0.131861775,0.019945311,2.044506952,19.10236822,-0.440601848,0.24538154,2.424419947,-1.074353786,0.758881742,0,-1.951849101,20.32454453,0.615236472,0,0.342139784,0,0,0,0,0,0,0.484730439,0.683683009,0.525266414
2013,C,2630,0,0,1.809874131,1.498860852,2.044506952,14.12690519,-0.678401274,0.24538154,0.352898326,-0.588875249,-0.556533998,0,-0.029850051,15.62110678,-0.415756966,0,0.543432196,0,1,0,1,1,0,-0.615295788,-0.789833192,0.205180111
2015,A,7160,0,0,1.809874131,1.498860852,0.096933969,15.96547906,-1.455203619,0.24538154,0.104904939,-0.703154378,0.177947947,2,-1.951849101,16.76190939,0.140466218,0,0.646308004,0,0,0,0,0,0,1.133298971,0.480978398,1.332202243
2016,C,38950,0,0,1.809874131,1.498860852,2.044506952,13.80828431,0.07735122,-0.227256721,2.424419947,-1.074353786,0.393865342,4,-0.06296006,15.22869343,0.00225654,0,0.543432196,0,0,0,0,0,0,0.374742475,0.37319596,0.525266414
2014,C,64520,0,0,1.809874131,0.42809338,2.511878108,13.84466654,-0.779129421,-0.227256721,0.034331232,-1.252743045,-0.911772016,1,-1.951849101,15.31231394,0.050639821,0,0.543432196,0,0,0,0,0,0,-0.095346956,-0.816496493,0.525266414
2016,G,19010,0,0,1.809874131,0.047922663,2.044506952,15.16058587,-1.359908099,0.24538154,0.717485976,-1.074353786,0.473767261,0,-1.951849101,16.94277454,0.162380845,0,0.543432196,0,0,0,0,0,0,0.110120292,0.593359984,0.525266414
2015,C,128660,0,0,1.809874131,0.071482538,0.627845813,13.21681497,0.07735122,0.24538154,2.424419947,-0.022745886,0.168915806,2,-1.951849101,14.00815102,0.486025813,0,1.682999689,0,0,0,0,0,0,0.101229331,0.748472813,0.525266414
2014,C,12860,0,0,1.809874131,0.113247772,1.280914364,15.38737316,-0.829594373,-0.227256721,0.526727741,-1.128322501,-0.044839431,0,-1.951849101,16.27496141,0.35462281,0,0.550318033,0,0,0,0,0,0,-0.519137768,-0.39311302,0.525266414
2015,C,49520,0,0,1.809874131,1.498860852,0.552672455,14.62982615,0.07735122,-0.227256721,2.424419947,-1.074353786,0.62518181,0,-1.951849101,15.2483371,0.305079466,0,0.543432196,0,0,0,0,0,0,-0.206099878,-0.03211623,0.525266414
2014,C,89790,0,0,1.042456368,0.414171636,2.044506952,13.07064289,0.07735122,-0.227256721,2.424419947,-0.101418752,0.082294988,0,-1.951849101,15.04735332,0.705487194,0,0.044570874,0,0,0,0,0,0,0.999383914,0.286709699,0.114342285
2016,C,32820,0,0,1.809874131,0.072955031,2.044506952,13.54769425,-1.32913457,0.24538154,2.424419947,-0.900537373,-1.235346836,1,-1.951849101,15.72177399,0.326845141,0,0.543432196,1,0,1,0,0,0,-0.361682736,-0.104225703,0.849976051
2017,C,69620,0,0,1.809874131,1.498860852,2.044506952,16.22099812,0.07735122,0.24538154,2.424419947,-0.22924928,0.306646689,0,-1.951849101,15.30751523,0.152685365,0,0.555717469,0,0,0,0,0,0,1.453177177,1.374220567,0.525266414
2014,J,77280,0,0,1.809874131,1.498860852,2.044506952,13.63443775,-0.748303285,0.24538154,2.424419947,-0.317935342,-0.437040143,0,-1.951849101,14.276983,-0.096382136,1,0.084166737,1,0,0,0,0,0,1.472560491,1.649667968,0.340843323
2015,C,46070,0,0,1.809874131,0.090892663,0.660734157,14.91946782,-1.434595533,0.24538154,2.424419947,-1.419111855,-0.165819916,0,-1.951849101,12.80095589,0.096731854,0,0.543432196,0,0,0,0,0,0,1.563687739,1.656514732,0.28793467
2013,J,131090,0,0,1.809874131,1.498860852,2.044506952,12.59044978,0.07735122,-0.227256721,2.424419947,-1.074353786,0.473419228,1,-1.951849101,13.48200757,0.294305982,0,0.543432196,0,0,0,0,0,0,0.627463629,0.422412684,0.043684363
2014,F,4960,0,0,1.809874131,1.498860852,1.154059322,16.38861722,-0.850854482,-0.227256721,4.859046233,-1.989785833,-0.219393733,1,-0.087282036,17.77203089,-0.448909173,0,0.118963102,0,0,0,0,0,1,0.409393215,0.467945175,0.348248273
2014,G,26960,0,0,1.809874131,1.498860852,2.044506952,16.2503281,0.07735122,0.24538154,2.424419947,-1.074353786,1.141071898,0,-1.951849101,14.69701743,0.609237709,0,1.60020834,0,0,0,0,0,0,0.807773111,0.478216138,0.525266414
2013,C,33790,0,0,1.809874131,1.498860852,2.044506952,12.43666332,0.07735122,-0.227256721,2.424419947,-1.074353786,0.326649656,3,-0.239479363,13.83182675,-0.263583869,1,0.543432196,1,0,0,0,0,0,-0.607003037,-0.784637375,0.525266414
2013,J,108860,0,0,0.510097128,0.546428209,2.044506952,13.31371028,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.023904716,0,-1.951849101,15.34307181,0.568450982,0,0.543432196,1,1,3,3,0,0,0.743573565,0.539421539,0.231521385
2016,C,105840,0,0,1.809874131,1.498860852,2.044506952,14.33710222,0.07735122,0.24538154,2.424419947,-1.074353786,0.222643262,0,-0.005723305,15.64913015,-0.017143725,0,1.191651026,0,0,0,0,0,0,-0.235818608,-0.622046619,0.525266414
2014,F,17000,0,0,0.310934938,1.498860852,2.044506952,13.75912681,0.07735122,-0.227256721,0.50601112,-0.303078784,-0.46224205,0,-1.951849101,14.68425407,-0.046748895,0,0.464526997,0,0,0,0,0,1,0.44032765,0.499119107,0.175899468
2014,C,36580,0,0,0.018671983,1.498860852,0.609052473,15.7702165,-0.313814374,-0.227256721,0.014993696,-0.952383826,0.016678334,0,-1.951849101,15.84282394,0.070687064,0,0.935477791,0,0,0,0,0,0,1.106238772,0.778992492,0.525266414
2014,C,48830,0,0,1.809874131,0.285127772,0.139218984,13.18057824,0.076704699,0.24538154,0.016795347,-0.034643477,0.111806464,1,-1.951849101,13.59821246,0.003245358,0,1.357833663,0,1,0,1,0,0,-0.384137702,0.218562591,0.525266414
2013,C,7370,0,0,1.809874131,1.498860852,2.044506952,13.49370597,0.07735122,-0.227256721,2.424419947,-1.074353786,0.711634491,0,-1.951849101,14.06264929,0.304574772,0,0.543432196,0,0,0,0,0,0,-0.558164985,-0.524859088,0.525266414
2016,M,84650,0,0,1.809874131,0.010039454,2.044506952,12.90309715,0.07735122,-0.227256721,2.424419947,-1.074353786,0.094377214,0,-1.951849101,13.44895664,0.083515472,0,0.543432196,0,0,0,3,0,0,-0.730794617,-0.613553528,0.590067948
2016,C,12160,0,0,1.809874131,1.498860852,2.044506952,14.84342528,-0.583596713,0.24538154,2.424419947,-1.074353786,0.394031943,4,-1.951849101,14.2652676,-0.003408485,0,0.543432196,0,0,0,0,0,0,-0.952383564,-1.409196283,0.525266414
2015,C,54210,0,0,1.809874131,1.498860852,1.403071071,15.20055899,-1.020102131,-0.227256721,0.604913672,-1.219957598,0.043984923,0,-1.951849101,15.2871214,0.187214241,0,0.366137277,0,0,0,0,0,0,0.618611184,0.798979681,0.453895999
2014,C,10100,0,0,1.809874131,1.498860852,0.773494195,15.66789252,-0.573650898,-0.227256721,0.633037179,-0.786807871,0.063234609,0,-1.951849101,15.28399078,0.011216259,0,0.117763227,0,0,0,0,0,0,0.961615859,1.099104487,0.330781635
2016,G,32980,0,0,0.309206849,0.252732944,2.044506952,12.95890695,-1.080423891,0.24538154,2.424419947,-0.187151642,-1.590287135,0,-1.951849101,15.00358193,-0.251992451,1,0.543432196,2,3,0,3,3,0,0.292048772,0.417208641,1.106436048
2015,C,147830,0,0,1.809874131,0.003480171,2.044506952,13.05973589,0.07735122,-0.227256721,2.424419947,-1.074353786,0.207951078,1,-1.951849101,14.02917859,0.50421555,0,0.189155768,0,0,0,0,0,0,-0.148365528,0.13553703,0.266850346
2016,M,7860,0,0,1.809874131,1.498860852,0.505689106,17.12092536,-0.701587547,-0.227256721,4.702169688,-0.948455459,0.105522715,0,-1.951849101,18.05228154,0.241086072,0,0.531120039,0,0,0,1,0,0,-0.450732489,-0.458669768,0.525266414
2015,N,38870,0,0,0.228742732,0.088081541,2.044506952,14.04095029,0.07735122,-0.227256721,2.424419947,-0.710268187,-0.209990441,0,-1.951849101,15.18907436,0.367650352,0,0.365537339,0,0,1,0,0,0,1.59470128,1.702691849,0.64145039
2015,C,14580,0,0,1.809874131,1.498860852,2.044506952,14.36627615,-1.061247799,0.24538154,2.424419947,-1.074353786,0.287703033,4,-1.951849101,14.20497181,0.074590543,0,1.366832723,0,0,0,0,0,0,-0.077473285,0.043983456,0.525266414
2014,G,80010,0,0,0.374982215,1.498860852,2.044506952,13.39669191,0.07735122,0.24538154,2.424419947,-1.074353786,0.460766241,0,-1.951849101,12.59752092,0.190509314,0,0.543432196,0,0,0,0,0,0,0.517872029,0.32856912,0.525266414
2017,C,79950,0,0,0.108532581,1.498860852,1.050695954,14.04318577,-0.085549055,-0.227256721,2.424419947,-1.186765075,-0.226637249,0,-1.951849101,15.03324376,0.035382495,0,0.543432196,0,0,0,0,0,0,-1.105710622,-0.607739493,0.525266414
2017,C,95270,0,0,0.14622651,0.006826744,2.044506952,13.59979283,-1.272149563,0.24538154,2.424419947,-0.312531372,-0.612770388,0,-1.951849101,14.60137644,0.054949102,0,0.543432196,0,0,0,0,0,0,-0.302420752,-0.615438456,0.451126209
2015,C,32500,0,0,1.809874131,1.498860852,0.322454045,14.92987769,-1.058307262,-0.227256721,0.128696943,-1.780340982,-0.433526812,0,-0.263632859,17.40039559,-0.8375244,1,0.543432196,0,0,0,0,0,0,-1.856837805,-2.232740935,0.297713727
2015,C,29530,0,0,1.809874131,1.498860852,2.044506952,15.99407944,0.07735122,-0.227256721,2.424419947,-1.074353786,0.97556535,0,-1.951849101,15.6896189,0.046444911,0,0.465126934,0,0,0,0,0,0,-0.758384486,0.0054763,0.525266414
2016,C,36640,0,0,1.809874131,1.498860852,2.044506952,13.71482667,0.07735122,-0.227256721,2.424419947,-1.074353786,0.707288412,1,-1.951849101,12.6730848,0.217075662,0,0.245549876,1,0,0,0,0,0,0.029499511,0.10096655,0.525266414
2013,J,49480,0,0,1.809874131,1.498860852,0.2895657,13.86409348,-0.510808479,0.24538154,0.072815708,-0.727414131,-0.257130387,0,-1.951849101,13.75660109,0.156517947,0,0.543432196,0,0,0,0,0,0,0.704206017,0.338197171,1.85772761
2013,F,47040,0,0,1.809874131,1.498860852,0.407024073,18.41040136,0.07735122,-0.227256721,0.408216795,-1.427830863,-0.354758684,0,-0.038014644,19.85618384,-0.403307842,0,0.635509132,0,0,0,0,0,1,-0.677870817,-0.220860439,0.525266414
2015,C,98660,0,0,1.809874131,0.047521074,0.684225832,13.49089344,-0.020538435,-0.227256721,2.424419947,-0.744080522,0.2638055,0,-1.951849101,15.19068192,0.315774163,0,1.548013793,0,0,0,0,0,0,1.850768592,1.761487188,2.600031484
2016,C,143160,0,0,1.809874131,1.498860852,2.044506952,14.3578955,0.07735122,-0.227256721,2.424419947,-1.074353786,0.286910261,1,-1.951849101,16.05147676,-0.25000195,0,0.345739408,0,0,0,0,0,0,-1.392528211,-0.489899164,0.525266414
2017,C,115960,0,0,1.809874131,1.498860852,2.044506952,14.6771167,-0.10742363,0.24538154,2.424419947,-1.074353786,0.447355736,1,-1.951849101,15.49797955,0.157427311,0,1.224047641,0,0,0,0,0,0,-0.973318517,-0.602829074,0.525266414
2015,M,60560,0,0,0.010679574,1.498860852,2.044506952,14.13819448,0.07735122,0.24538154,2.424419947,-1.074353786,0.199948477,0,-1.951849101,14.58622413,0.15409461,0,0.543432196,0,1,0,1,0,0,0.280645432,0.404874701,0.525266414
2017,C,82270,0,0,0.630415285,1.498860852,2.044506952,14.1989804,-1.134572225,0.24538154,2.424419947,-0.710622978,-1.629415909,0,-0.040176291,16.46503743,-0.438042932,1,0.543432196,1,1,0,3,0,0,-0.435859522,-0.924640812,0.525266414
2015,C,170030,0,0,1.809874131,0.137209236,0.284867365,14.00533223,0.07735122,-0.227256721,2.424419947,-1.074353786,0.484289976,0,-1.951849101,14.40705704,0.652035102,0,1.439425138,0,0,0,0,0,0,-0.208507673,-0.129400876,0.525266414
2015,C,27710,0,0,1.809874131,0.262237212,3.193136668,15.79688732,-1.217211693,-0.227256721,1.196492955,-1.812269015,-0.249402666,0,-1.951849101,15.10555226,0.003639161,0,0.703901987,0,0,0,0,0,0,-0.002351701,-0.663464393,0.446830207
2013,C,91440,0,0,1.809874131,1.498860852,2.044506952,12.91674218,0.07735122,-0.227256721,0.143075838,-1.074353786,0.393356624,0,-1.951849101,12.44301665,0.033844081,0,0.543432196,0,0,0,0,0,0,0.132416047,-0.039493771,0.639698073
2017,C,12200,0,0,1.809874131,1.498860852,2.044506952,14.65684531,0.07735122,-0.227256721,2.424419947,-1.074353786,0.544955365,0,-1.951849101,15.12945353,0.189958769,0,0.192155455,0,0,0,0,0,0,-0.736615904,-0.248671037,0.525266414
2014,C,3240,0,0,1.809874131,1.498860852,2.044506952,17.44415482,-0.153581138,0.24538154,2.424419947,-1.074353786,0.876603464,3,-1.951849101,15.16916982,0.16632404,0,0.184956207,0,0,0,0,0,0,-0.103401239,0.501472499,0.525266414
2014,M,16450,0,0,1.809874131,0.103074189,1.031902614,16.20291632,-0.583427537,-0.227256721,0.39362917,-0.7974598,-0.082974757,0,-1.951849101,16.39733601,0.375614669,0,2.263739013,0,0,0,0,0,0,1.71614899,1.013794285,0.525266414
2017,C,105740,0,0,1.809874131,1.498860852,2.044506952,13.72027491,0.07735122,-0.227256721,2.424419947,-1.074353786,0.511557639,0,-1.951849101,14.18988388,0.017640641,0,0.063768869,0,0,0,0,0,0,-0.803250611,-0.107435986,0.525266414
2015,C,60310,0,0,1.809874131,1.498860852,2.044506952,13.21572709,-0.89011976,0.24538154,2.424419947,-1.074353786,-1.12090882,0,-1.951849101,13.71530388,-0.336689506,1,0.543432196,0,0,0,0,0,0,-0.121085003,0.163028759,0.95929799
2015,M,2020,0,0,1.809874131,1.498860852,0.99901427,17.25886229,-1.269939623,0.24538154,0.622770103,-1.508845279,-0.28669103,3,-1.951849101,17.68036303,-0.13724981,0,0.688303616,0,0,0,0,0,0,2.83998588,2.714262185,1.602172035
2016,J,39420,0,0,1.809874131,1.498860852,2.044506952,12.83684059,-0.04180393,0.24538154,2.424419947,-1.074353786,0.298140231,0,-1.951849101,13.00715386,0.211590493,0,0.543432196,0,0,0,0,0,0,0.118649374,0.985498624,0.962859149
2017,G,32680,0,0,0.139746178,1.498860852,1.074187628,13.50473174,0.07735122,-0.227256721,2.424419947,-0.664746925,-0.47914481,0,-1.951849101,13.91832746,-0.063200568,1,0.543432196,1,0,0,0,0,0,-0.705777962,-0.810661805,0.525266414
2016,C,69620,0,0,1.809874131,1.498860852,2.044506952,16.17987625,0.07735122,0.24538154,2.424419947,-0.193444078,0.306106845,0,-1.951849101,15.17729411,0.117273598,0,0.557517281,0,0,0,0,0,0,-0.16880954,0.350664432,0.289460881
2014,J,52220,0,0,1.809874131,1.498860852,2.044506952,13.48944214,0.07735122,-0.227256721,2.424419947,-1.074353786,0.382626047,0,-1.951849101,13.23120564,0.148282549,0,1.033867511,0,0,0,0,0,0,0.203126879,0.394759337,0.525266414
2017,C,51910,0,0,0.153354874,0.053411043,2.044506952,19.24799246,0.023256745,0.24538154,2.424419947,-1.074353786,0.681790648,0,-1.951849101,19.76705398,0.438877439,0,0.543432196,0,0,0,0,0,0,0.524984844,0.403261131,0.525266414
2017,C,56080,0,0,1.809874131,2.333096718,2.044506952,13.8815879,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.404319111,0,-0.028021166,13.7172153,-0.202424683,1,0.64510813,0,3,0,3,0,0,0.421294999,1.237608215,0.525266414
2016,M,47920,0,0,0.050533613,0.574405561,2.044506952,12.85633448,0.07735122,-0.227256721,2.424419947,-0.517611217,-0.380865943,0,-1.951849101,14.09870736,0.068294792,0,0.543432196,1,1,0,1,0,0,-0.686181507,-0.170712989,0.866029532
2014,P,96240,0,0,1.809874131,1.498860852,0.017062276,13.97484258,-1.344569598,0.24538154,2.424419947,-0.390110451,0.305147512,0,-1.951849101,13.91728049,0.381439389,0,0.543432196,0,0,0,0,0,0,-0.359716837,-0.414475903,0.525266414
2016,J,94480,0,0,0.279289318,0.014590794,2.044506952,14.1022342,-0.058395628,-0.227256721,2.424419947,-0.918831486,-0.337963497,0,-1.951849101,16.17984409,0.133078693,0,1.291240621,0,0,0,0,0,0,-0.03446666,-0.116469165,0.525266414
2017,M,3300,0,0,1.809874131,1.498860852,2.044506952,17.23233526,-0.031561397,0.24538154,0.5316226,-0.363958419,0.452124154,0,-1.951849101,15.98213395,0.099789721,0,0.318142291,0,0,0,0,0,0,0.981464481,1.606941836,0.525266414
2016,C,93640,0,0,1.809874131,1.498860852,0.604354139,11.83563377,0.07735122,-0.227256721,2.424419947,-0.126347487,-0.916596831,0,-1.951849101,13.60940597,0.021347152,0,0.543432196,0,0,0,0,0,0,-0.738063719,-1.279170798,1.152505014
2016,J,65530,0,0,1.809874131,1.498860852,2.044506952,14.17265789,-0.78544852,0.24538154,0.047999786,-0.241703965,0.264815152,2,-1.951849101,15.02953554,0.237995418,0,0.539519162,1,0,0,0,0,0,0.094014727,0.053698744,0.525266414
2016,F,97230,0,0,1.809874131,1.498860852,0.303660705,17.70844535,-0.984345174,0.24538154,0.749578188,-1.837748347,-0.572440268,1,-0.038443853,17.52313166,-0.339077941,1,0.543432196,0,1,0,3,0,1,-0.394015093,-0.792221407,0.320211209
2015,C,25560,0,0,1.809874131,0.20226662,2.044506952,13.40975726,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.884065805,0,-0.124825399,15.64982878,0.161137392,0,0.543432196,0,3,0,3,1,0,2.487400624,3.146672298,2.385909715
2017,C,96630,0,0,1.809874131,1.498860852,1.125869312,14.24979934,-0.588288041,0.24538154,2.424419947,-0.256496273,0.224957781,0,-1.951849101,15.11950002,0.453064111,0,0.543432196,0,0,0,0,0,0,-0.677337682,-0.985671556,0.38889071
2017,G,33320,0,0,0.428660961,0.090089485,0.853365888,13.85526324,0.07735122,-0.227256721,2.424419947,-1.074353786,0.164202154,0,-1.951849101,15.4540019,0.63992236,0,0.543432196,0,0,0,0,0,0,0.174597009,0.792858736,0.962972202
2017,C,7980,0,0,1.809874131,0.115523442,2.507179773,15.39485501,-1.147934179,-0.227256721,0.203642753,-1.447949447,-0.219300552,0,-1.951849101,17.06962215,0.094209114,0,0.543432196,0,1,0,1,0,0,-0.705777962,-0.021244256,0.525266414
2015,C,82210,0,0,0.573496372,1.498860852,2.044506952,14.6353391,-1.32488685,0.24538154,0.015169831,-1.222370016,-0.165857042,0,-1.951849101,16.85319118,-0.022606906,1,0.543432196,1,0,0,0,0,0,-0.168393339,-0.174316155,0.612000167
2017,M,92230,0,0,1.809874131,0.198920046,2.044506952,16.44122458,0.07735122,0.24538154,0.252601751,-1.074353786,0.080954478,0,-1.951849101,15.01998494,0.204847614,0,2.16594923,0,0,0,0,0,0,-0.481543424,-0.6110596,0.525266414
2016,C,103230,0,0,1.809874131,1.498860852,2.044506952,13.38852176,0.07735122,0.24538154,2.424419947,-1.074353786,0.707371037,2,-0.064995076,14.2402939,-0.094250384,0,1.567811724,0,0,0,0,0,0,0.275256792,-0.117768066,0.846245313
2015,C,40,0,0,1.809874131,0.47789039,2.044506952,14.21947243,-0.54856344,-0.227256721,2.424419947,-0.648990196,-0.741016744,0,-0.25706707,15.22877268,-0.594297571,1,0.003175199,0,0,0,0,0,0,0.398761754,0.651135491,0.858285423
2016,C,108380,0,0,0.034980817,1.498860852,2.044506952,14.56465614,0.07735122,-0.227256721,2.424419947,-1.074353786,0.739390322,0,-1.951849101,14.03362737,0.390060334,0,1.148455539,0,0,0,1,0,0,0.261070037,-0.132064654,0.525266414
2013,C,4800,0,0,1.809874131,1.498860852,1.121170977,18.70524457,-1.594306169,0.24538154,0.802317073,-1.731506913,-0.102038849,1,-1.951849101,18.86413135,-0.105944399,0,0.543432196,0,0,0,0,0,0,-0.103229459,-0.124782645,0.525266414
2014,C,17960,0,0,1.809874131,0.111507554,2.044506952,15.01922425,0.07735122,-0.227256721,2.424419947,-1.074353786,0.70926541,1,-1.951849101,15.55170095,0.30969397,0,0.543432196,0,0,0,0,0,0,-0.643423921,-0.042731003,0.525266414
2016,M,240,0,0,2.142276644,1.498860852,2.044506952,17.17532622,0.07735122,0.24538154,2.424419947,-1.074353786,0.529642848,0,-1.951849101,17.58198664,0.473558366,0,1.97816885,0,0,0,0,0,0,0.274094112,0.271768385,0.525266414
2017,J,39340,0,0,1.809874131,0.017401915,2.044506952,13.90080569,-0.778431341,0.24538154,2.424419947,-1.074353786,0.857549907,1,-1.951849101,14.17914891,0.560780838,0,0.543432196,0,0,0,0,0,0,-0.620058328,-0.480010431,0.525266414
2015,C,8470,0,0,1.809874131,1.498860852,2.044506952,13.48722948,0.07735122,-0.227256721,2.424419947,-1.074353786,0.812309995,0,-1.951849101,13.10153805,0.357738998,0,0.543432196,1,0,0,0,0,0,0.38231435,0.670325385,0.525266414
2015,C,9580,0,0,1.809874131,1.498860852,2.044506952,16.22273651,-1.022805914,0.24538154,0.022269465,-0.47391438,0.050423384,2,-1.951849101,16.62251168,0.045763375,0,1.58880953,0,0,0,0,0,0,0.391753908,0.14645499,0.525266414
2014,C,4920,0,0,0.758617845,1.498860852,2.044506952,12.52118845,-0.524957768,0.24538154,2.424419947,-1.074353786,-1.070454889,0,-0.167418954,14.78786068,-0.694822119,1,0.543432196,0,3,0,3,3,0,-0.428829872,-1.234209072,0.525266414
